FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 12/3/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
10.349731	8.831787	-0.000305
10.364990	8.863525	-0.001587
10.380249	8.863525	-0.000305
10.394897	8.882446	-0.000946
10.410156	8.889160	-0.000305
10.424805	8.882446	0.000000
10.440063	8.927002	-0.000946
10.454712	8.920898	-0.000946
10.469971	8.946533	-0.001892
10.485229	8.958740	-0.000641
10.499878	8.952637	-0.000305
10.515137	9.010010	-0.000305
10.529785	9.016113	-0.000946
10.545044	9.016113	-0.001282
10.560303	9.016113	-0.000305
10.574951	9.035645	0.000000
10.590210	9.073486	-0.000946
10.604858	9.080200	0.000641
10.620117	9.093018	0.000641
10.634766	9.105225	-0.001282
10.650024	9.124756	-0.001282
10.665283	9.169312	0.000000
10.679932	9.143677	0.000336
10.695190	9.169312	-0.000305
10.709839	9.175415	0.000000
10.725098	9.194946	0.001282
10.739746	9.207153	0.001282
10.755005	9.245605	-0.000946
10.770264	9.245605	0.000336
10.784912	9.264526	-0.001282
10.800171	9.264526	-0.001282
10.814819	9.296875	-0.001282
10.830078	9.302979	-0.001892
10.844727	9.309082	-0.000641
10.859985	9.328613	0.000000
10.875244	9.334717	-0.000641
10.889893	9.360352	0.000641
10.905151	9.385986	0.000977
10.919800	9.385986	0.000000
10.935059	9.392090	0.000336
10.949707	9.417725	-0.000946
10.964966	9.430542	0.000000
10.980225	9.430542	0.000641
10.994873	9.449463	-0.000946
11.010132	9.487915	0.000336
11.024780	9.494019	-0.000305
11.040039	9.500732	-0.000641
11.055298	9.512939	-0.000305
11.069946	9.558105	-0.001587
11.085205	9.551392	0.000336
11.099854	9.577026	0.000000
11.115112	9.583130	0.000641
11.129761	9.602661	0.000336
11.145020	9.589844	0.001282
11.160278	9.627686	0.000000
11.174927	9.602661	0.001282
11.190186	9.640503	0.000000
11.204834	9.666138	0.000977
11.220093	9.685059	0.000641
11.234741	9.697876	0.000000
11.250000	9.710693	-0.000305
11.265259	9.723511	0.000000
11.279907	9.723511	0.000336
11.295166	9.774170	-0.000641
11.309814	9.780884	0.000000
11.325073	9.768066	0.000977
11.339722	9.799805	0.000641
11.354980	9.831543	0.000000
11.370239	9.844360	0.000641
11.384888	9.838257	0.001587
11.400146	9.857178	0.000336
11.414795	9.869995	0.001587
11.430054	9.869995	0.000000
11.444702	9.901733	0.000641
11.459961	9.921265	0.000641
11.475220	9.940186	-0.000305
11.489868	9.940186	-0.000641
11.505127	9.946289	-0.000305
11.519775	9.953003	-0.000946
11.535034	9.984741	-0.000305
11.550293	10.016479	0.000641
11.564941	10.042114	0.000000
11.580200	10.054932	0.000641
11.594849	10.042114	-0.000305
11.610107	10.061035	0.000000
11.624756	10.079956	-0.000641
11.640015	10.099487	0.000641
11.655273	10.112305	0.001282
11.669922	10.112305	0.000336
11.685181	10.144043	0.000641
11.699829	10.144043	0.000336
11.715088	10.156860	0.000336
11.729736	10.181885	0.000336
11.744995	10.194702	-0.001282
11.760254	10.207520	0.000000
11.774902	10.214233	-0.001587
11.790161	10.239258	0.000336
11.804810	10.264893	0.000336
11.820068	10.290527	0.001587
11.834717	10.277710	0.001587
11.849976	10.296631	0.000641
11.865234	10.316162	-0.000305
11.879883	10.322266	0.000336
11.895142	10.335083	0.000336
11.909790	10.366821	0.001282
11.925049	10.373535	-0.000641
11.939697	10.392456	0.000977
11.954956	10.418091	0.000641
11.970215	10.418091	0.000641
11.984863	10.430908	0.000336
12.000122	10.449829	-0.000305
12.014771	10.494385	-0.000305
12.030029	10.475464	-0.000305
12.045288	10.488281	0.000641
12.059937	10.520020	-0.000641
12.075195	10.507202	-0.000305
12.089844	10.532837	0.000977
12.105103	10.564575	-0.000305
12.119751	10.577393	0.001587
12.135010	10.596313	0.000336
12.150269	10.602417	0.001282
12.164917	10.628052	0.000336
12.180176	10.621948	0.000336
12.194824	10.628052	0.000641
12.210083	10.659790	0.001282
12.224731	10.666504	-0.000946
12.239990	10.692139	0.000641
12.255249	10.704346	0.000641
12.269897	10.729980	0.001282
12.285156	10.736694	0.000000
12.299805	10.742798	0.000977
12.315063	10.761719	0.001587
12.329712	10.774536	0.001282
12.344971	10.800171	-0.000305
12.360229	10.800171	0.001587
12.374878	10.819092	0.001587
12.390137	10.825806	-0.000305
12.404785	10.844727	-0.000641
12.420044	10.863647	0.000977
12.435303	10.889282	0.000336
12.449951	10.908203	0.001587
12.465210	10.902100	0.000000
12.479858	10.940552	-0.000305
12.495117	10.940552	0.001587
12.509766	10.953369	0.000977
12.525024	10.997925	0.000641
12.540283	10.985107	0.000977
12.554932	11.022949	0.000336
12.570190	11.035767	0.001923
12.584839	11.022949	0.000641
12.600098	11.042480	-0.000305
12.614746	11.061401	0.000977
12.630005	11.061401	0.000977
12.645264	11.080322	0.000977
12.659912	11.105957	0.001587
12.675171	11.105957	0.001587
12.689819	11.131592	0.000000
12.705078	11.157227	0.001282
12.719727	11.163330	0.001923
12.734985	11.157227	0.000977
12.750244	11.182251	0.001282
12.764893	11.195068	0.000336
12.780151	11.220703	0.001282
12.794800	11.239624	0.001587
12.810059	11.252441	0.000977
12.824707	11.259155	0.000977
12.839966	11.259155	0.000000
12.855225	11.290894	-0.000305
12.869873	11.290894	0.000977
12.885132	11.335449	0.000977
12.899780	11.361084	0.001923
12.915039	11.354370	0.001282
12.930298	11.386108	0.000336
12.944946	11.373291	0.000977
12.960205	11.398926	0.001923
12.974854	11.411743	0.000336
12.990112	11.424561	0.001282
13.004761	11.443481	0.001282
13.020020	11.463013	0.001587
13.035278	11.463013	0.001587
13.049927	11.494751	0.000641
13.065186	11.500854	0.000641
13.079834	11.520386	0.001282
13.095093	11.545410	0.000336
13.109741	11.552124	0.002228
13.125000	11.571045	0.000336
13.140259	11.583862	0.001282
13.154907	11.596680	0.002563
13.170166	11.596680	0.000641
13.184814	11.615601	0.002228
13.200073	11.615601	0.001282
13.214722	11.666870	0.000000
13.229980	11.691895	0.001923
13.245239	11.685791	0.002228
13.259888	11.717529	0.001923
13.275146	11.736450	0.000336
13.289795	11.730347	0.001282
13.305054	11.743164	0.000336
13.319702	11.768799	0.000641
13.334961	11.781006	0.001282
13.350220	11.768799	0.001923
13.364868	11.806641	0.000336
13.380127	11.826172	0.002228
13.394775	11.826172	0.003204
13.410034	11.870728	0.002228
13.425293	11.870728	0.000977
13.439941	11.882935	0.002228
13.455200	11.889648	0.000641
13.469849	11.928101	0.000336
13.485107	11.908569	0.000977
