FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 12/3/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
4.349976	3.148804	0.007965
4.365234	3.167725	0.008301
4.379883	3.174438	0.007660
4.395142	3.167725	0.007965
4.409790	3.206177	0.008942
4.425049	3.199463	0.007324
4.439697	3.218994	0.008301
4.454956	3.231812	0.008942
4.470215	3.225098	0.006683
4.484863	3.276367	0.006683
4.500122	3.282471	0.007019
4.514771	3.282471	0.007660
4.530029	3.308105	0.008301
4.545288	3.320923	0.007965
4.559937	3.333740	0.008942
4.575195	3.345947	0.008301
4.589844	3.352661	0.005737
4.605103	3.358765	0.007965
4.619751	3.384399	0.009247
4.635010	3.403320	0.008606
4.650269	3.403320	0.007660
4.664917	3.397217	0.007019
4.680176	3.435669	0.007660
4.694824	3.460693	0.008606
4.710083	3.467407	0.007324
4.724731	3.480225	0.008301
4.739990	3.486328	0.008942
4.755249	3.505249	0.009247
4.769897	3.511963	0.008606
4.785156	3.524780	0.008606
4.799805	3.549805	0.007965
4.815063	3.556519	0.007660
4.829712	3.569336	0.006683
4.844971	3.562622	0.007324
4.860229	3.626709	0.008301
4.874878	3.613892	0.008301
4.890137	3.632812	0.009247
4.904785	3.639526	0.008942
4.920044	3.664551	0.008606
4.935303	3.684082	0.007019
4.949951	3.677368	0.007324
4.965210	3.696899	0.007324
4.979858	3.696899	0.007660
4.995117	3.715820	0.010193
5.009766	3.747559	0.008301
5.025024	3.741455	0.007965
5.040283	3.766479	0.007324
5.054932	3.760376	0.007660
5.070190	3.786011	0.008301
5.084839	3.798828	0.008942
5.100098	3.786011	0.008301
5.114746	3.823853	0.008301
5.130005	3.836670	0.006378
5.145264	3.849487	0.007965
5.159912	3.855591	0.006683
5.175171	3.881226	0.008301
5.189819	3.906860	0.007965
5.205078	3.912964	0.009247
5.219727	3.919678	0.008942
5.234985	3.925781	0.008942
5.250244	3.945312	0.007324
