FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 12/7/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
4.635010	3.639526	0.003845
4.650269	3.651733	0.003845
4.664917	3.664551	0.004150
4.680176	3.696899	0.003845
4.694824	3.684082	0.002869
4.710083	3.696899	0.004150
4.724731	3.709106	0.004791
4.739990	3.715820	0.004150
4.755249	3.766479	0.004150
4.769897	3.766479	0.003510
4.785156	3.753662	0.004456
4.799805	3.792114	0.004150
4.815063	3.804932	0.003845
4.829712	3.830566	0.002869
4.844971	3.830566	0.003510
4.860229	3.881226	0.003510
4.874878	3.862305	0.003845
4.890137	3.887939	0.003845
4.904785	3.862305	0.004150
4.920044	3.912964	0.003845
4.935303	3.919678	0.004456
4.949951	3.912964	0.003845
4.965210	3.964233	0.003845
4.979858	3.906860	0.004456
4.995117	3.945312	0.005096
5.009766	3.983154	0.003510
5.025024	4.008789	0.004456
5.040283	4.002686	0.004791
5.054932	4.027710	0.004456
5.070190	4.021606	0.003845
5.084839	4.034424	0.002563
5.100098	4.047241	0.003845
5.114746	4.027710	0.005096
5.130005	4.078979	0.004150
5.145264	4.116821	0.002228
5.159912	4.104614	0.005737
5.175171	4.123535	0.004150
5.189819	4.123535	0.004150
5.205078	4.142456	0.005737
5.219727	4.161377	0.003510
5.234985	4.149170	0.004150
5.250244	4.212646	0.004150
5.264893	4.161377	0.004456
5.280151	4.225464	0.004150
5.294800	4.263306	0.003510
5.310059	4.244385	0.003510
5.324707	4.276123	0.004791
5.339966	4.263306	0.003845
5.355225	4.244385	0.003204
5.369873	4.301758	0.003845
5.385132	4.288940	0.005432
5.399780	4.320679	0.003845
5.415039	4.295654	0.003204
5.430298	4.346313	0.004150
5.444946	4.333496	0.004456
5.460205	4.365845	0.006073
5.474854	4.410400	0.003510
5.490112	4.416504	0.005737
5.504761	4.410400	0.004456
5.520020	4.422607	0.004456
5.535278	4.454956	0.005096
5.549927	4.479980	0.002563
5.565186	4.461060	0.003845
5.579834	4.479980	0.004150
5.595093	4.473877	0.003845
5.609741	4.524536	0.004150
5.625000	4.537354	0.004791
5.640259	4.544067	0.003845
5.654907	4.544067	0.004791
5.670166	4.581909	0.003845
5.684814	4.550171	0.003510
5.700073	4.601440	0.003510
5.714722	4.601440	0.004791
5.729980	4.594727	0.003845
5.745239	4.614258	0.004456
5.759888	4.620361	0.004150
5.775146	4.645996	0.005096
5.789795	4.658813	0.003845
5.805054	4.671631	0.003204
5.819702	4.690552	0.003845
5.834961	4.735107	0.004456
5.850220	4.709473	0.004456
5.864868	4.716187	0.005096
5.880127	4.766846	0.003204
5.894775	4.792480	0.003845
5.910034	4.785767	0.004456
5.925293	4.785767	0.003845
5.939941	4.811401	0.004456
5.955200	4.798584	0.004456
5.969849	4.818115	0.004150
5.985107	4.811401	0.004150
5.999756	4.887695	0.004150
6.015015	4.881592	0.004150
6.030273	4.900513	0.004150
6.044922	4.900513	0.003845
6.060181	4.900513	0.004456
6.074829	4.907227	0.004791
6.090088	4.957886	0.004150
6.104736	4.951782	0.001923
6.119995	4.964600	0.003845
6.135254	4.964600	0.004456
6.149902	4.970703	0.003845
